station_id,station_name,latitude,longitude,lines,zone,modes,status
9400ZZLUHOH1,Harrow-on-the-Hill Underground Station,51.579086,-0.336565,metropolitan,5,tube,True
9400ZZLUHOH2,Harrow-on-the-Hill Underground Station,51.579067,-0.336479,metropolitan,5,tube,True
9400ZZLUHPC,Hyde Park Corner Underground Station,51.503035,-0.152441,,1,tube,True
9400ZZLUHPC1,Hyde Park Corner Underground Station,51.502785,-0.153129,piccadilly,1,tube,True
9400ZZLUHPC2,Hyde Park Corner,51.502866,-0.153759,piccadilly,1,tube,True
9400ZZLUHPK,Holland Park Underground Station,51.507143,-0.205679,,2,tube,True
9400ZZLUHPK1,Holland Park Underground Station,51.507145,-0.205751,central,2,tube,True
9400ZZLUHPK2,Holland Park Underground Station,51.50718,-0.205749,central,2,tube,True
9400ZZLUHR4,Heathrow Terminal 4 Underground Station,51.458524,-0.445771,,6,tube,True
9400ZZLUHR41,Heathrow Terminal 4 Underground Station,51.458363,-0.445863,piccadilly,6,tube,True
9400ZZLUHR5,Heathrow Terminal 5 Underground Station,51.470052,-0.49056,,6,tube,True
9400ZZLUHR51,Heathrow Terminal 5 Underground Station,51.470006,-0.49049,piccadilly,6,tube,True
9400ZZLUHRC,Heathrow Terminals 2 & 3 Underground Station,51.471235,-0.452265,,6,tube,True
9400ZZLUHRC1,Heathrow Terminals 2 & 3 Underground Station,51.471325,-0.452334,piccadilly,6,tube,True
9400ZZLUHRC2,Heathrow Terminals 1-2-3 Underground Station,51.471352,-0.45229,piccadilly,6,tube,True
9400ZZLUHSC,Hammersmith (H&C Line) Underground Station,51.493535,-0.225013,,2,tube,True
9400ZZLUHSC1,Hammersmith (H&C Line) Underground Station,51.493843,-0.22513,"circle,hammersmith-city",2,tube,True
9400ZZLUHSD,Hammersmith (Dist&Picc Line) Underground Station,51.4923,-0.22362,,2,tube,True
9400ZZLUHSD1,Hammersmith (Dist&Picc Line) Underground Station,51.492496,-0.224073,district,2,tube,True
9400ZZLUHSD2,Hammersmith (Dist&Picc Line) Underground Station,51.49245,-0.224018,district,2,tube,True
9400ZZLUHSD3,Hammersmith (Dist&Picc Line) Underground Station,51.492423,-0.223975,piccadilly,2,tube,True
9400ZZLUHSD4,Hammersmith (Dist&Picc Line) Underground Station,51.492386,-0.223934,piccadilly,2,tube,True
9400ZZLUHSK,High Street Kensington Underground Station,51.501055,-0.192792,,1,tube,True
9400ZZLUHSK1,High Street Kensington Underground Station,51.500435,-0.192197,"circle,district",1,tube,True
9400ZZLUHSK2,High Street Kensington Underground Station,51.500362,-0.192142,"circle,district",1,tube,True
9400ZZLUHSN,Harlesden Underground Station,51.53631,-0.257883,,3,tube,True
9400ZZLUHSN1,Harlesden Underground Station,51.536343,-0.257694,bakerloo,3,tube,True
9400ZZLUHSN2,Harlesden Underground Station,51.536297,-0.257581,bakerloo,3,tube,True
9400ZZLUHTD,Hampstead Underground Station,51.556632,-0.178487,,2+3,tube,True
9400ZZLUHTD1,Hampstead Underground Station,51.556443,-0.178466,northern,2+3,tube,True
9400ZZLUHTD2,Hampstead Underground Station,51.556239,-0.177464,northern,2+3,tube,True
9400ZZLUHWC,Hounslow Central Underground Station,51.471295,-0.366578,,4,tube,True
9400ZZLUHWC1,Hounslow Central Underground Station,51.471335,-0.366203,piccadilly,4,tube,True
9400ZZLUHWC2,Hounslow Central Station,51.471281,-0.366205,piccadilly,4,tube,True
9400ZZLUHWE,Hounslow East Underground Station,51.473213,-0.356474,,4,tube,True
9400ZZLUHWE1,Hounslow East Underground Station,51.473541,-0.356145,piccadilly,4,tube,True
9400ZZLUHWE2,Hounslow East Underground Station,51.473603,-0.356057,piccadilly,4,tube,True
9400ZZLUHWT,Hounslow West Underground Station,51.473469,-0.386544,,5,tube,True
9400ZZLUHWT1,Hounslow West Underground Station,51.473422,-0.385754,piccadilly,5,tube,True
9400ZZLUHWT2,Hounslow West Station,51.473576,-0.385806,piccadilly,5,tube,True
9400ZZLUHWY,Holloway Road Underground Station,51.552697,-0.113244,,2,tube,True
9400ZZLUHWY1,Holloway Road Underground Station,51.552905,-0.11335,piccadilly,2,tube,True
9400ZZLUHWY2,Holloway Road Station,51.552739,-0.113069,piccadilly,2,tube,True
9400ZZLUICK,Ickenham Underground Station,51.561992,-0.442001,,6,tube,True
9400ZZLUICK1,Ickenham Underground Station,51.56177,-0.442225,"metropolitan,piccadilly",6,tube,True
9400ZZLUICK2,Ickenham Underground Station,51.561716,-0.442256,"metropolitan,piccadilly",6,tube,True
9400ZZLUKBN,Kilburn Underground Station,51.546803,-0.204105,,2,tube,True
9400ZZLUKBN1,Kilburn Underground Station,51.546989,-0.204487,jubilee,2,tube,True
9400ZZLUKBN2,Kilburn Underground Station,51.547183,-0.204248,jubilee,2,tube,True
9400ZZLUKBY,Kingsbury Underground Station,51.584845,-0.27879,,4,tube,True
9400ZZLUKBY1,Kingsbury Underground Station,51.584496,-0.278342,jubilee,4,tube,True
9400ZZLUKBY2,Kingsbury Underground Station,51.584613,-0.278323,jubilee,4,tube,True
9400ZZLUKEN,Kenton Underground Station,51.581756,-0.31691,,4,tube,True
9400ZZLUKEN1,Kenton Underground Station,51.581564,-0.316715,bakerloo,4,tube,True
9400ZZLUKEN2,Kenton Underground Station,51.582209,-0.317168,bakerloo,4,tube,True
9400ZZLUKNB,Knightsbridge Underground Station,51.501669,-0.160508,,1,tube,True
9400ZZLUKNB1,Knightsbridge Underground Station,51.501463,-0.161179,piccadilly,1,tube,True
9400ZZLUKNB2,Knightsbridge Underground Station,51.5015,-0.161235,piccadilly,1,tube,True
9400ZZLUKNG,Kennington Underground Station,51.488337,-0.105963,,1+2,tube,True
9400ZZLUKNG1,Kennington Underground Station,51.488449,-0.105699,northern,1+2,tube,True
9400ZZLUKNG2,Kennington Underground Station,51.488396,-0.105759,northern,1+2,tube,True
9400ZZLUKOY,Kensington (Olympia) Underground Station,51.497624,-0.210015,,2,tube,True
9400ZZLUKOY1,Kensington (Olympia) Underground Station,51.498049,-0.210171,district,2,tube,True
9400ZZLUKPK,Kilburn Park Underground Station,51.534979,-0.194232,,2,tube,True
9400ZZLUKPK1,Kilburn Park Underground Station,51.535145,-0.193937,bakerloo,2,tube,True
9400ZZLUKPK2,Kilburn Park Station,51.535133,-0.194283,bakerloo,2,tube,True
9400ZZLUKSH,Kentish Town Underground Station,51.550312,-0.140733,,2,tube,True
9400ZZLUKSH1,Kentish Town Underground Station,51.550356,-0.140702,northern,2,tube,True
9400ZZLUKSH2,Kentish Town Underground Station,51.550294,-0.140719,northern,2,tube,True
9400ZZLUKSL,Kensal Green Underground Station,51.530539,-0.225016,,2,tube,True
9400ZZLUKSL1,Kensal Green Underground Station,51.530521,-0.224987,bakerloo,2,tube,True
9400ZZLUKSL2,Kensal Green Underground Station,51.530519,-0.224887,bakerloo,2,tube,True
9400ZZLUKSX,King's Cross St. Pancras Underground Station,51.530663,-0.123194,,1,tube,True
9400ZZLUKSX1,King's Cross St. Pancras Underground Station,51.530433,-0.12231,victoria,1,tube,True
9400ZZLUKSX2,King's Cross St. Pancras Underground Station,51.530467,-0.122208,victoria,1,tube,True
9400ZZLUKSX3,King's Cross St. Pancras Underground Station,51.529911,-0.123961,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUKSX4,King's Cross St. Pancras Underground Station,51.530832,-0.121991,northern,1,tube,True
9400ZZLUKSX5,King's Cross St. Pancras Underground Station,51.53084,-0.121875,northern,1,tube,True
9400ZZLUKSX6,King's Cross St. Pancras Underground Station,51.531289,-0.12301,piccadilly,1,tube,True
9400ZZLUKSX7,King's Cross St. Pancras Underground Station,51.531361,-0.123007,piccadilly,1,tube,True
9400ZZLUKSX8,King's Cross St. Pancras Underground Station,51.529874,-0.123919,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUKWG,Kew Gardens Underground Station,51.477058,-0.285241,,3+4,tube,True
9400ZZLUKWG1,Kew Gardens Underground Station,51.47694,-0.285159,district,3+4,tube,True
9400ZZLUKWG2,Kew Gardens Underground Station,51.477003,-0.285143,district,3+4,tube,True
9400ZZLULAD,Ladbroke Grove Underground Station,51.517449,-0.210391,,2,tube,True
9400ZZLULAD1,Ladbroke Grove Underground Station,51.517356,-0.210783,"circle,hammersmith-city",2,tube,True
9400ZZLULAD2,Ladbroke Grove Underground Station,51.517381,-0.210667,"circle,hammersmith-city",2,tube,True
9400ZZLULBN,Lambeth North Underground Station,51.498808,-0.112315,,1,tube,True
9400ZZLULBN1,Lambeth North Underground Station,51.498519,-0.111174,bakerloo,1,tube,True
9400ZZLULBN2,Lambeth North,51.498483,-0.111175,bakerloo,1,tube,True
9400ZZLULGN,Loughton Underground Station,51.641443,0.055476,,6,tube,True
9400ZZLULGN1,Loughton Underground Station,51.640874,0.056129,central,6,tube,True
9400ZZLULGN2,Loughton Underground Station,51.640848,0.05607,central,6,tube,True
9400ZZLULGT,Lancaster Gate Underground Station,51.511723,-0.175494,,1,tube,True
9400ZZLULGT1,Lancaster Gate Underground Station,51.511773,-0.174685,central,1,tube,True
9400ZZLULGT2,Lancaster Gate Station,51.511856,-0.17484,central,1,tube,True
9400ZZLULNB,London Bridge Underground Station,51.505721,-0.088873,,1,tube,True
9400ZZLULNB1,London Bridge Underground Station,51.505716,-0.088599,northern,1,tube,True
9400ZZLULNB2,London Bridge Underground Station,51.505839,-0.087844,jubilee,1,tube,True
9400ZZLULNB3,London Bridge Station,51.505021,-0.08955,jubilee,1,tube,True
9400ZZLULNB4,London Bridge Station,51.505551,-0.088908,northern,1,tube,True
9400ZZLULRD,Latimer Road Underground Station,51.513389,-0.217799,,2,tube,True
9400ZZLULRD1,Latimer Road Underground Station,51.513524,-0.217779,"circle,hammersmith-city",2,tube,True
9400ZZLULRD2,Latimer Road Underground Station,51.513471,-0.217853,"circle,hammersmith-city",2,tube,True
9400ZZLULSQ,Leicester Square Underground Station,51.511386,-0.128426,,1,tube,True
9400ZZLULSQ1,Leicester Square Underground Station,51.511973,-0.128618,northern,1,tube,True
9400ZZLULSQ2,Leicester Square Underground Station,51.51191,-0.128577,northern,1,tube,True
9400ZZLULSQ3,Leicester Square Underground Station,51.511598,-0.127667,piccadilly,1,tube,True
9400ZZLULSQ4,Leicester Square Underground Station,51.511624,-0.127609,piccadilly,1,tube,True
9400ZZLULVT,Liverpool Street Underground Station,51.517372,-0.083182,,1,tube,True
9400ZZLULVT1,Liverpool Street Underground Station,51.51811,-0.082127,central,1,tube,True
9400ZZLULVT2,Liverpool Street Underground Station,51.518058,-0.082201,central,1,tube,True
9400ZZLULVT3,Liverpool Street Underground Station,51.517269,-0.082364,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLULVT4,Liverpool Street Underground Station,51.517259,-0.082278,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLULYN,Leyton Underground Station,51.556589,-0.005523,,3,tube,True
9400ZZLULYN1,Leyton Underground Station,51.556923,-0.005047,central,3,tube,True
9400ZZLULYN2,Leyton Underground Station,51.556984,-0.004958,central,3,tube,True
9400ZZLULYS,Leytonstone Underground Station,51.568324,0.008194,,3+4,tube,True
9400ZZLULYS1,Leytonstone Underground Station,51.568342,0.008209,central,3+4,tube,True
9400ZZLULYS2,Leytonstone Underground Station,51.568295,0.008351,central,3+4,tube,True
9400ZZLUMBA,Marble Arch Underground Station,51.513424,-0.158953,,1,tube,True
9400ZZLUMBA1,Marble Arch Underground Station,51.513592,-0.157606,central,1,tube,True
9400ZZLUMBA2,Marble Arch,51.513382,-0.157946,central,1,tube,True
9400ZZLUMDN,Morden Underground Station,51.402142,-0.194839,,4,tube,True
9400ZZLUMDN1,Morden Underground Station,51.40234,-0.194832,,4,tube,True
9400ZZLUMDN2,Morden Underground Station,51.402421,-0.194828,northern,4,tube,True
9400ZZLUMED,Mile End Underground Station,51.525122,-0.03364,,2,tube,True
9400ZZLUMED1,Mile End Underground Station,51.525328,-0.033559,central,2,tube,True
9400ZZLUMED2,Mile End Underground Station,51.525362,-0.033457,central,2,tube,True
9400ZZLUMED3,Mile End Underground Station,51.525387,-0.033369,"district,hammersmith-city",2,tube,True
9400ZZLUMED4,Mile End Underground Station,51.525404,-0.033268,"district,hammersmith-city",2,tube,True
9400ZZLUMGT,Moorgate Underground Station,51.518176,-0.088322,,1,tube,True
9400ZZLUMGT1,Moorgate Underground Station,51.518463,-0.089406,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUMGT2,Moorgate Underground Station,51.518492,-0.089505,"circle,hammersmith-city,metropolitan",1,tube,True
9400ZZLUMGT3,Moorgate Underground Station,51.518869,-0.087818,northern,1,tube,True
9400ZZLUMGT4,Moorgate Underground Station,51.518931,-0.087786,northern,1,tube,True
9400ZZLUMHL,Mill Hill East Underground Station,51.608229,-0.209986,,4,tube,True
9400ZZLUMHL1,Mill Hill East Underground Station,51.608191,-0.209843,northern,4,tube,True
9400ZZLUMMT,Monument Underground Station,51.5107,-0.085969,,1,tube,True
9400ZZLUMMT1,Monument Underground Station,51.510749,-0.086169,"circle,district",1,tube,True
9400ZZLUMMT2,Monument Underground Station,51.51072,-0.086069,"circle,district",1,tube,True
9400ZZLUMPK,Moor Park Underground Station,51.629845,-0.432454,,6+7,tube,True
9400ZZLUMPK1,Moor Park Underground Station,51.629713,-0.432025,metropolitan,6+7,tube,True
9400ZZLUMPK2,Moor Park Underground Station,51.629658,-0.431983,metropolitan,6+7,tube,True
9400ZZLUMPK3,Moor Park Underground Station,51.629786,-0.43208,metropolitan,6+7,tube,True
9400ZZLUMRH,Manor House Underground Station,51.570738,-0.096118,,2+3,tube,True
9400ZZLUMRH1,Manor House Underground Station,51.570284,-0.09644,piccadilly,2+3,tube,True
9400ZZLUMRH2,Manor House,51.570349,-0.096553,piccadilly,2+3,tube,True
9400ZZLUMSH,Mansion House Underground Station,51.512117,-0.094009,,1,tube,True
9400ZZLUMSH1,Mansion House Underground Station,51.511707,-0.094776,"circle,district",1,tube,True
9400ZZLUMSH2,Mansion House Underground Station,51.511702,-0.09505,"circle,district",1,tube,True
9400ZZLUMSH3,Mansion House Underground Station,51.511695,-0.095165,,1,tube,True
9400ZZLUMTC,Mornington Crescent Underground Station,51.534679,-0.138789,,2,tube,True
9400ZZLUMTC1,Mornington Crescent Underground Station,51.534388,-0.138585,northern,2,tube,True
9400ZZLUMTC2,Mornington Crescent,51.534393,-0.138339,northern,2,tube,True
9400ZZLUMVL,Maida Vale Underground Station,51.529777,-0.185758,,2,tube,True
9400ZZLUMVL1,Maida Vale Underground Station,51.529567,-0.185551,bakerloo,2,tube,True
9400ZZLUMVL2,Maida Vale Station,51.529628,-0.185447,bakerloo,2,tube,True
9400ZZLUMYB,Marylebone Underground Station,51.522322,-0.163207,,1,tube,True
9400ZZLUMYB1,Marylebone Underground Station,51.522119,-0.163475,bakerloo,1,tube,True
9400ZZLUMYB2,Marylebone Underground Station,51.522144,-0.163359,bakerloo,1,tube,True
9400ZZLUNAN,North Acton Underground Station,51.523524,-0.259755,,2+3,tube,True
9400ZZLUNAN1,North Acton Underground Station,51.523569,-0.259739,central,2+3,tube,True
9400ZZLUNAN2,North Acton Underground Station,51.523549,-0.259653,central,2+3,tube,True
9400ZZLUNBP,Newbury Park Underground Station,51.575726,0.090004,,4,tube,True
9400ZZLUNBP1,Newbury Park Underground Station,51.57551,0.090052,central,4,tube,True
9400ZZLUNBP2,Newbury Park Underground Station,51.575582,0.090055,central,4,tube,True
9400ZZLUNDN,Neasden Underground Station,51.553986,-0.249837,,3,tube,True
9400ZZLUNDN1,Neasden Underground Station,51.554245,-0.250317,jubilee,3,tube,True
9400ZZLUNDN2,Neasden Station,51.554273,-0.250359,jubilee,3,tube,True
9400ZZLUNEN,North Ealing Underground Station,51.517505,-0.288868,,3,tube,True
9400ZZLUNEN1,North Ealing Underground Station,51.517822,-0.288395,piccadilly,3,tube,True
9400ZZLUNEN2,North Ealing Underground Station,51.517787,-0.288454,piccadilly,3,tube,True
9400ZZLUNFD,Northfields Underground Station,51.499319,-0.314719,,3,tube,True
9400ZZLUNFD1,Northfields Underground Station,51.499643,-0.313468,piccadilly,3,tube,True
9400ZZLUNFD2,Northfields Underground Station,51.499668,-0.313381,piccadilly,3,tube,True
9400ZZLUNGW,North Greenwich Underground Station,51.50047,0.004287,,2/3,tube,True
9400ZZLUNGW1,North Greenwich Underground Station,51.500382,0.005191,jubilee,2/3,tube,True
9400ZZLUNGW2,North Greenwich Underground Station,51.500425,0.005308,jubilee,2/3,tube,True
9400ZZLUNHA,North Harrow Underground Station,51.584872,-0.362408,,5,tube,True
9400ZZLUNHA1,North Harrow Underground Station,51.585094,-0.362833,metropolitan,5,tube,True
9400ZZLUNHA2,North Harrow Underground Station,51.585066,-0.362776,metropolitan,5,tube,True
9400ZZLUNHG,Notting Hill Gate Underground Station,51.509128,-0.196104,,1+2,tube,True
9400ZZLUNHG1,Notting Hill Gate Underground Station,51.508921,-0.197309,central,1+2,tube,True
9400ZZLUNHG2,Notting Hill Gate Underground Station,51.508988,-0.196974,central,1+2,tube,True
9400ZZLUNHG3,Notting Hill Gate Underground Station,51.508749,-0.196033,"circle,district",1+2,tube,True
9400ZZLUNHG4,Notting Hill Gate Underground Station,51.508677,-0.196007,"circle,district",1+2,tube,True
9400ZZLUNHT,Northolt Underground Station,51.548236,-0.368699,,5,tube,True
9400ZZLUNHT1,Northolt Underground Station,51.548457,-0.369124,central,5,tube,True
9400ZZLUNHT2,Northolt Station,51.548333,-0.36923,central,5,tube,True
9400ZZLUNKP,Northwick Park Underground Station,51.578481,-0.318056,,4,tube,True
9400ZZLUNKP1,Northwick Park Underground Station,51.578393,-0.317569,metropolitan,4,tube,True
9400ZZLUNKP2,Northwick Park Station,51.578491,-0.317478,metropolitan,4,tube,True
9400ZZLUNOW,Northwood Underground Station,51.611053,-0.423829,,6,tube,True
9400ZZLUNOW1,Northwood Underground Station,51.611001,-0.42399,metropolitan,6,tube,True
9400ZZLUNOW2,Northwood Underground Station,51.610947,-0.423963,metropolitan,6,tube,True
9400ZZLUNWH,Northwood Hills Underground Station,51.600572,-0.409464,,6,tube,True
9400ZZLUNWH1,Northwood Hills Underground Station,51.600529,-0.408974,metropolitan,6,tube,True
9400ZZLUNWH2,Northwood Hills Underground Station,51.600492,-0.408875,metropolitan,6,tube,True
9400ZZLUNWY,North Wembley Underground Station,51.562551,-0.304,,4,tube,True
9400ZZLUNWY1,North Wembley Underground Station,51.562322,-0.303691,bakerloo,4,tube,True
9400ZZLUNWY2,North Wembley Underground Station,51.5628,-0.303774,bakerloo,4,tube,True
9400ZZLUOAK,Oakwood Underground Station,51.647725,-0.132168,,5,tube,True
9400ZZLUOAK1,Oakwood Underground Station,51.647336,-0.131418,piccadilly,5,tube,True
9400ZZLUOAK2,Oakwood Station,51.647371,-0.131402,piccadilly,5,tube,True
9400ZZLUODS,Old Street Underground Station,51.525864,-0.08777,,1,tube,True
9400ZZLUODS1,Old Street Underground Station,51.524988,-0.087547,northern,1,tube,True
9400ZZLUODS2,Old Street Station,51.525456,-0.087527,northern,1,tube,True
9400ZZLUOSY,Osterley Underground Station,51.481274,-0.352224,,4,tube,True
9400ZZLUOSY1,Osterley Underground Station,51.481502,-0.351812,piccadilly,4,tube,True
9400ZZLUOSY2,Osterley Underground Station,51.481448,-0.351843,piccadilly,4,tube,True
9400ZZLUOVL,Oval Underground Station,51.48185,-0.112439,,2,tube,True
9400ZZLUOVL1,Oval Underground Station,51.481574,-0.112623,northern,2,tube,True
9400ZZLUOVL2,Oval Underground Station,51.481777,-0.112399,northern,2,tube,True
9400ZZLUOXC,Oxford Circus Underground Station,51.515224,-0.141903,,1,tube,True
9400ZZLUOXC1,Oxford Circus Underground Station,51.515377,-0.141363,central,1,tube,True
9400ZZLUOXC2,Oxford Circus Underground Station,51.51576,-0.14227,victoria,1,tube,True
9400ZZLUOXC3,Oxford Circus Underground Station,51.515721,-0.142084,bakerloo,1,tube,True
9400ZZLUOXC4,Oxford Circus Underground Station,51.515697,-0.142244,bakerloo,1,tube,True
9400ZZLUOXC5,Oxford Circus Underground Station,51.515384,-0.141248,central,1,tube,True
9400ZZLUOXC6,Oxford Circus Underground Station,51.515794,-0.14211,victoria,1,tube,True
9400ZZLUPAC,Paddington Underground Station,51.516581,-0.175689,,1,tube,True
9400ZZLUPAC1,Paddington Underground Station,51.516299,-0.17547,bakerloo,1,tube,True
9400ZZLUPAC2,Paddington Underground Station,51.516345,-0.175526,bakerloo,1,tube,True
9400ZZLUPAC3,Paddington Underground Station,51.515383,-0.175521,"circle,district",1,tube,True
9400ZZLUPAC4,Paddington Underground Station,51.515436,-0.175447,"circle,district",1,tube,True
9400ZZLUPAH,Paddington (H&C Line)-Underground,51.518187,-0.178306,,,tube,True
9400ZZLUPAH1,Paddington (H&C Line)-Underground,51.518201,-0.178623,"circle,hammersmith-city",,tube,True
9400ZZLUPAH2,Paddington (H&C Line)-Underground,51.518163,-0.178523,hammersmith-city,,tube,True
9400ZZLUPCC,Piccadilly Circus Underground Station,51.51005,-0.133798,,1,tube,True
9400ZZLUPCC1,Piccadilly Circus Underground Station,51.510083,-0.135281,bakerloo,1,tube,True
9400ZZLUPCC2,Piccadilly Circus Underground Station,51.510117,-0.135179,bakerloo,1,tube,True
9400ZZLUPCC3,Piccadilly Circus Underground Station,51.509439,-0.135495,piccadilly,1,tube,True
9400ZZLUPCC4,Piccadilly Circus Underground Station,51.509592,-0.134926,piccadilly,1,tube,True
9400ZZLUPCO,Pimlico Underground Station,51.489097,-0.133761,,1,tube,True
9400ZZLUPCO1,Pimlico Underground Station,51.489219,-0.134044,victoria,1,tube,True
9400ZZLUPCO2,Pimlico Station,51.489191,-0.134592,victoria,1,tube,True
9400ZZLUPKR,Park Royal Underground Station,51.527123,-0.284341,,3,tube,True
9400ZZLUPKR1,Park Royal Underground Station,51.526598,-0.284058,piccadilly,3,tube,True
9400ZZLUPKR2,Park Royal Underground Station,51.526525,-0.284032,piccadilly,3,tube,True
9400ZZLUPLW,Plaistow Underground Station,51.531341,0.017451,,3,tube,True
9400ZZLUPLW1,Plaistow Underground Station,51.531182,0.016767,"district,hammersmith-city",3,tube,True
9400ZZLUPLW2,Plaistow Underground Station,51.531198,0.016854,"district,hammersmith-city",3,tube,True
9400ZZLUPNR,Pinner Underground Station,51.592901,-0.381161,,5,tube,True
9400ZZLUPNR1,Pinner Underground Station,51.59275,-0.381268,metropolitan,5,tube,True
9400ZZLUPNR2,Pinner Underground Station,51.592704,-0.381183,metropolitan,5,tube,True
9400ZZLUPRD,Preston Road Underground Station,51.571972,-0.295107,,4,tube,True
9400ZZLUPRD1,Preston Road Underground Station,51.572024,-0.295581,metropolitan,4,tube,True
9400ZZLUPRD2,Preston Road Station,51.572173,-0.295316,metropolitan,4,tube,True
9400ZZLUPSG,Parsons Green Underground Station,51.475277,-0.20117,,2,tube,True
9400ZZLUPSG1,Parsons Green Underground Station,51.475104,-0.201637,district,2,tube,True
9400ZZLUPSG2,Parsons Green Underground Station,51.475157,-0.201534,district,2,tube,True
9400ZZLUPVL,Perivale Underground Station,51.536717,-0.323446,,4,tube,True
9400ZZLUPVL1,Perivale Underground Station,51.536672,-0.322799,central,4,tube,True
9400ZZLUPVL2,Perivale,51.536538,-0.32289,central,4,tube,True
9400ZZLUPYB,Putney Bridge Underground Station,51.468262,-0.208731,,2,tube,True
9400ZZLUPYB1,Putney Bridge Underground Station,51.468299,-0.208816,district,2,tube,True
9400ZZLUPYB2,Putney Bridge Underground Station,51.468298,-0.208787,district,2,tube,True
9400ZZLUQBY,Queensbury Underground Station,51.594188,-0.286219,,4,tube,True
9400ZZLUQBY1,Queensbury Underground Station,51.59413,-0.285947,jubilee,4,tube,True
9400ZZLUQBY2,Queensbury Underground Station,51.594103,-0.28589,jubilee,4,tube,True
9400ZZLUQPS,Queen's Park Underground Station,51.534158,-0.204574,,2,tube,True
9400ZZLUQPS1,Queen's Park Underground Station,51.53416,-0.205309,bakerloo,2,tube,True
9400ZZLUQPS2,Queen's Park Underground Station,51.534177,-0.205222,bakerloo,2,tube,True
9400ZZLUQWY,Queensway Underground Station,51.510312,-0.187152,,1,tube,True
9400ZZLUQWY1,Queensway Underground Station,51.510312,-0.187209,central,1,tube,True
9400ZZLUQWY2,Queensway Station,51.510457,-0.187232,central,1,tube,True
9400ZZLURBG,Redbridge Underground Station,51.576243,0.04536,,4,tube,True
9400ZZLURBG1,Redbridge Underground Station,51.576188,0.046454,central,4,tube,True
9400ZZLURBG2,Redbridge Station,51.576269,0.046486,central,4,tube,True
9400ZZLURGP,Regent's Park Underground Station,51.523344,-0.146444,,1,tube,True
9400ZZLURGP1,Regent's Park Underground Station,51.523153,-0.146294,bakerloo,1,tube,True
9400ZZLURGP2,Regent's Park Underground Station,51.523089,-0.146267,bakerloo,1,tube,True
9400ZZLURKW,Rickmansworth Underground Station,51.640207,-0.473703,,7,tube,True
9400ZZLURKW1,Rickmansworth Underground Station,51.640198,-0.47366,metropolitan,7,tube,True
9400ZZLURKW2,Rickmansworth Underground Station,51.640179,-0.473574,metropolitan,7,tube,True
9400ZZLURMD,Richmond Underground Station,51.463237,-0.301336,,4,tube,True
9400ZZLURMD1,Richmond Underground Station,51.463254,-0.301249,district,4,tube,True
9400ZZLURSG,Ruislip Gardens Underground Station,51.560736,-0.41071,,5,tube,True
9400ZZLURSG1,Ruislip Gardens Underground Station,51.560755,-0.410839,central,5,tube,True
9400ZZLURSG2,Ruislip Gardens,51.560737,-0.410839,central,5,tube,True
9400ZZLURSM,Ruislip Manor Underground Station,51.573202,-0.412973,,6,tube,True
9400ZZLURSM1,Ruislip Manor Underground Station,51.573435,-0.412215,"metropolitan,piccadilly",6,tube,True
9400ZZLURSM2,Ruislip Manor Underground Station,51.573461,-0.412113,"metropolitan,piccadilly",6,tube,True
9400ZZLURSP,Ruislip Underground Station,51.571354,-0.421898,,6,tube,True
9400ZZLURSP1,Ruislip Underground Station,51.571367,-0.421537,piccadilly,6,tube,True
9400ZZLURSP2,Ruislip Underground Station,51.571392,-0.42142,piccadilly,6,tube,True
9400ZZLURSP3,Ruislip Underground Station,51.571341,-0.421653,metropolitan,6,tube,True
9400ZZLURSP4,Ruislip Underground Station,51.571366,-0.421464,metropolitan,6,tube,True
9400ZZLURSQ,Russell Square Underground Station,51.523073,-0.124285,,1,tube,True
9400ZZLURSQ1,Russell Square Underground Station,51.523461,-0.124399,piccadilly,1,tube,True
9400ZZLURSQ2,Russell Square Underground Station,51.523398,-0.124358,piccadilly,1,tube,True
9400ZZLURVP,Ravenscourt Park Underground Station,51.494122,-0.235881,,2,tube,True
9400ZZLURVP1,Ravenscourt Park Underground Station,51.494132,-0.235924,district,2,tube,True
9400ZZLURVP2,Ravenscourt Park Underground Station,51.49413,-0.235837,district,2,tube,True
9400ZZLURVY,Roding Valley Underground Station,51.617199,0.043647,,4,tube,True
9400ZZLURVY1,Roding Valley Underground Station,51.617367,0.043814,central,4,tube,True
9400ZZLURVY2,Roding Valley Underground Station,51.617383,0.043915,central,4,tube,True
9400ZZLURYL,Rayners Lane Underground Station,51.575147,-0.371127,,5,tube,True
9400ZZLURYL1,Rayners Lane Underground Station,51.575179,-0.371458,"metropolitan,piccadilly",5,tube,True
9400ZZLURYL2,Rayners Lane Underground Station,51.575159,-0.371372,"metropolitan,piccadilly",5,tube,True
9400ZZLURYO,Royal Oak Underground Station,51.519113,-0.188748,,2,tube,True
9400ZZLURYO1,Royal Oak Underground Station,51.519078,-0.188259,"circle,hammersmith-city",2,tube,True
9400ZZLURYO2,Royal Oak,51.519078,-0.18823,"circle,hammersmith-city",2,tube,True
9400ZZLUSBC,Shepherd's Bush (Central) Underground Station,51.504376,-0.218813,,2,tube,True
