bike_point_id,name,latitude,longitude,num_bikes,num_empty_docks,num_docks,installed,locked
BikePoints_687,"Clements Road, Bermondsey",51.4954,-0.061698,15,8,23,True,False
BikePoints_688,"Northfields, Wandsworth",51.460951,-0.200667,18,9,28,True,False
BikePoints_689,"Spanish Road, Clapham Junction",51.459225,-0.180884,12,18,30,True,False
BikePoints_690,"Stanley Grove, Battersea",51.470475,-0.15213,10,13,24,True,False
BikePoints_691,"Erin Close, Walham Green",51.479463,-0.195777,21,1,24,True,False
BikePoints_692,"Cadogan Close, Victoria Park",51.542118,-0.028941,12,6,22,True,False
BikePoints_693,"Felsham Road, Putney",51.464786,-0.215618,15,0,18,True,False
BikePoints_694,"Putney Rail Station, Putney",51.460717,-0.216526,3,17,20,True,False
BikePoints_695,"Islington Green, Angel",51.536384,-0.102757,13,5,21,True,False
BikePoints_696,"Charing Cross Hospital, Hammersmith",51.487285,-0.217995,8,12,21,True,False
BikePoints_697,"Charlotte Terrace, Angel",51.536392,-0.112721,21,2,25,True,False
BikePoints_698,"Shoreditch Court, Haggerston",51.539083,-0.070329,10,23,35,True,False
BikePoints_699,"Belford House, Haggerston",51.536654,-0.07023,3,36,39,True,False
BikePoints_700,"Battersea Church Road, Battersea",51.476964,-0.174347,6,15,25,True,False
BikePoints_701,"Vicarage Crescent, Battersea",51.472876,-0.176267,18,11,30,True,False
BikePoints_702,"Durant Street, Bethnal Green",51.528681,-0.06555,7,17,24,True,False
BikePoints_703,"St. Bride Street, Holborn",51.514665,-0.104583,1,23,24,True,False
BikePoints_704,"Mexfield Road, East Putney",51.45682,-0.202802,6,11,18,True,False
BikePoints_705,"Upper Richmond Road, Putney",51.459715,-0.212145,1,23,25,True,False
BikePoints_706,"Snowsfields, London Bridge",51.502153,-0.083632,0,30,31,True,False
BikePoints_707,"Barons Court Station, West Kensington",51.490217,-0.215087,11,18,32,True,False
BikePoints_708,"Disraeli Road, Putney",51.46161,-0.216145,1,31,33,True,False
BikePoints_709,"Montserrat Road , Putney",51.463211,-0.21555,8,13,23,True,False
BikePoints_710,"Albert Bridge Road, Battersea Park",51.474392,-0.163347,13,5,20,True,False
BikePoints_711,"Everington Street, Fulham",51.483356,-0.216305,17,14,31,True,False
BikePoints_712,"Mile End Stadium, Mile End",51.518541,-0.034903,4,16,22,True,False
BikePoints_713,"Hawley Crescent, Camden Town",51.541007,-0.14326,11,9,22,True,False
BikePoints_714,"Stewart's Road, Wandsworth Road",51.473116,-0.137235,14,14,28,True,False
BikePoints_715,"Aylward Street, Stepney",51.51563,-0.049067,14,7,22,True,False
BikePoints_716,"Stainsby Road , Poplar",51.515427,-0.023565,20,1,24,True,False
BikePoints_717,"Dunston Road , Haggerston",51.536585,-0.075885,11,31,43,True,False
BikePoints_718,"Ada Street, Hackney Central",51.535716,-0.060291,16,29,45,True,False
BikePoints_719,"Victoria Park Road, Hackney Central",51.536424,-0.054162,6,25,34,True,False
BikePoints_720,"Star Road, West Kensington",51.487244,-0.205279,8,12,23,True,False
BikePoints_721,"Wendon Street, Old Ford",51.536039,-0.026262,8,8,18,True,False
BikePoints_722,"Finnis Street, Bethnal Green",51.524583,-0.058631,9,9,19,True,False
BikePoints_723,"Stephendale Road, Sands End",51.46822,-0.190346,13,31,48,True,False
BikePoints_724,"Alma Road, Wandsworth",51.457991,-0.184806,21,3,28,True,False
BikePoints_725,"Walworth Square, Walworth",51.491327,-0.096518,22,1,24,True,False
BikePoints_726,"Alfreda Street, Battersea Park",51.47505,-0.150908,11,10,22,True,False
BikePoints_727,"Chesilton Road, Fulham",51.475698,-0.205876,10,11,23,True,False
BikePoints_728,"Putney Bridge Road, East Putney",51.461999,-0.20624,12,17,29,True,False
BikePoints_729,"St. Peter's Terrace, Fulham",51.478939,-0.208485,13,10,24,True,False
BikePoints_730,"Bridge Avenue, Hammersmith",51.492084,-0.229116,13,2,18,True,False
BikePoints_731,"Michael Road, Walham Green",51.477276,-0.18921,8,27,37,True,False
BikePoints_732,"Duke Street Hill, London Bridge",51.506304,-0.087262,8,13,21,True,False
BikePoints_733,"Park Lane, Mayfair",51.505426,-0.150817,12,5,18,True,False
BikePoints_734,"Plough Terrace, Clapham Junction",51.462305,-0.175407,6,23,31,True,False
BikePoints_735,"Grant Road East, Clapham Junction",51.464894,-0.173029,16,10,28,True,False
BikePoints_736,"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,4,23,28,True,False
BikePoints_737,"Fulham Broadway, Walham Green",51.479932,-0.194116,18,7,26,True,False
BikePoints_738,"Imperial Road, Sands End",51.475142,-0.187278,16,21,37,True,False
BikePoints_739,"Hortensia Road, West Brompton",51.481765,-0.185273,6,18,28,True,False
BikePoints_740,"Sirdar Road, Avondale",51.510928,-0.214594,12,8,20,True,False
BikePoints_741,"Freston Road, Avondale",51.512981,-0.219486,16,7,23,True,False
BikePoints_742,"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,10,10,22,True,False
BikePoints_743,"Oxford Road, Putney",51.460792,-0.212607,8,9,20,True,False
BikePoints_744,"Ingrave Street, Clapham Junction",51.467454,-0.172293,18,11,30,True,False
BikePoints_745,"Upcerne Road, West Chelsea",51.478169,-0.182435,3,24,29,True,False
BikePoints_746,"Lots Road, West Chelsea",51.479573,-0.179038,1,18,24,True,False
BikePoints_747,"Ormonde Gate, Chelsea",51.487964,-0.161765,11,9,24,True,False
BikePoints_748,"Hertford Road, De Beauvoir Town",51.537277,-0.079201,19,6,25,True,False
BikePoints_749,"Haggerston Road, Haggerston",51.539328,-0.074284,30,5,37,True,False
BikePoints_750,"Culvert Road, Battersea",51.471095,-0.15785,13,12,27,True,False
BikePoints_751,"Newton Street, Covent Garden",51.516128,-0.120909,4,16,24,True,False
BikePoints_752,"London Street, Paddington",51.515117,-0.173712,12,0,19,True,False
BikePoints_753,"Clapham South, Clapham South",51.452997,-0.148651,13,13,28,True,False
BikePoints_754,"Grenfell Road, Avondale",51.5129,-0.214762,7,17,24,True,False
BikePoints_755,"The Vale, Chelsea",51.485121,-0.174971,0,22,24,True,False
BikePoints_756,"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,16,4,21,True,False
BikePoints_757,"Harcourt Terrace, West Brompton",51.487958,-0.187404,22,0,24,True,False
BikePoints_758,"Westbourne Park Road, Portobello",51.51787,-0.201005,4,18,23,True,False
BikePoints_759,"Broadley Terrace, Marylebone",51.524561,-0.165668,11,5,18,True,False
BikePoints_760,"Elgin Avenue, Maida Hill",51.524309,-0.201234,13,5,18,True,False
BikePoints_761,"Humbolt Road, Fulham",51.483217,-0.21186,6,19,26,True,False
BikePoints_762,"Storey's Gate, Westminster",51.500703,-0.129698,0,18,21,True,False
BikePoints_763,"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,16,26,47,True,False
BikePoints_764,"St. John's Road, Clapham Junction",51.462392,-0.168292,15,16,33,True,False
BikePoints_765,"Ranelagh Gardens, Fulham",51.467601,-0.206827,19,8,29,True,False
BikePoints_766,"Ram Street, Wandsworth",51.457529,-0.192165,8,14,25,True,False
BikePoints_767,"Santos Road, Wandsworth",51.457059,-0.200806,11,18,30,True,False
BikePoints_768,"Clapham Common North Side, Clapham Common",51.461343,-0.159322,31,4,37,True,False
BikePoints_769,"Sandilands Road, Walham Green",51.473611,-0.191803,16,3,21,True,False
BikePoints_770,"Gwendwr Road, West Kensington",51.491026,-0.209121,3,25,30,True,False
BikePoints_771,"Rifle Place, Avondale",51.509224,-0.216016,9,12,21,True,False
BikePoints_772,"Binfield Road, Stockwell",51.472509,-0.122831,4,30,35,True,False
BikePoints_773,"Tallis Street, Temple",51.511891,-0.107349,0,20,24,True,False
BikePoints_774,"Hurlingham Park, Parsons Green",51.470131,-0.20464,6,13,20,True,False
BikePoints_775,"Little Brook Green, Brook Green",51.496664,-0.223868,24,8,33,True,False
BikePoints_776,"Adeline Place, Bloomsbury",51.517632,-0.129985,14,7,22,True,False
BikePoints_779,"Houndsditch, Aldgate",51.514449,-0.077178,8,15,28,True,False
BikePoints_780,"Imperial Wharf Station, Sands End",51.474665,-0.183165,13,9,25,True,False
BikePoints_782,"Halford Road, West Kensington",51.483911,-0.197609,6,16,24,True,False
BikePoints_783,"Monier Road, Hackney Wick",51.540311,-0.02163,14,9,27,True,False
BikePoints_784,"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,4,27,34,True,False
BikePoints_785,"Aquatic Centre, Queen Elizabeth Olympic Park",51.541482,-0.010437,1,22,30,True,False
BikePoints_786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,14,28,44,True,False
BikePoints_787,"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,3,32,35,True,False
BikePoints_788,"Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.020542,7,21,31,True,False
BikePoints_789,"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,32,4,40,True,False
BikePoints_790,"Stratford Station, Stratford",51.541793,-0.00481,17,8,28,True,False
BikePoints_792,"Blackfriars Road, Southwark",51.505461,-0.10454,20,20,42,True,False
BikePoints_793,"Cromer Street, Bloomsbury",51.528279,-0.119558,20,5,28,True,False
BikePoints_795,"Euston Square Gardens, Euston",51.527068,-0.131861,24,0,30,True,False
BikePoints_796,"Coram Street, Bloomsbury",51.524,-0.126409,23,2,29,True,False
BikePoints_797,"Ossulston Street, Somers Town",51.5293,-0.128279,23,2,30,True,False
BikePoints_798,"Birkenhead Street, King's Cross",51.530199,-0.122299,17,3,27,True,False
BikePoints_799,"Kings Gate House, Westminster",51.497698,-0.137598,5,18,24,True,False
BikePoints_800,"Sopwith Way, Battersea Park",51.481121,-0.149035,18,6,30,True,False
BikePoints_801,"Lavington Street, Bankside",51.505224,-0.098031,10,19,29,True,False
BikePoints_802,"Albert Square, Stockwell",51.47659,-0.118256,20,10,32,True,False
BikePoints_803,"Southwark Street, Bankside",51.505409,-0.098341,5,17,23,True,False
BikePoints_804,"Good's Way, King's Cross",51.534667,-0.125078,14,1,27,True,False
BikePoints_805,"The Metropolitan, Portobello",51.520509,-0.200804,4,14,18,True,False
BikePoints_807,"Bevington Road West, North Kensington",51.5212,-0.208888,5,17,24,True,False
BikePoints_808,"Gauden Road, Clapham",51.464995,-0.130908,10,18,28,True,False
BikePoints_809,"Lincoln's Inn Fields, Holborn",51.516277,-0.118272,0,26,28,True,False
BikePoints_810,"Tate Modern, Bankside",51.506725,-0.098807,3,27,30,True,False
BikePoints_811,"Westferry Circus, Canary Wharf",51.505703,-0.027772,14,19,36,True,False
BikePoints_812,"Here East North, Queen Elizabeth Olympic Park",51.548731,-0.022606,17,11,28,True,False
BikePoints_813,"New Spring Gardens Walk, Vauxhall",51.487807,-0.122759,1,31,33,True,False
BikePoints_814,"Clapham Road, Lingham Street, Stockwell",51.471433,-0.12367,19,9,30,True,False
BikePoints_815,"Lambeth Palace Road, Waterloo",51.500089,-0.116628,1,32,35,True,False
BikePoints_816,"Here East South, Queen Elizabeth Olympic Park",51.546532,-0.020597,8,11,20,True,False
BikePoints_818,"Westminster Pier, Westminster",51.501513,-0.123823,2,21,27,True,False
BikePoints_819,"Belvedere Road 2, South Bank",51.50621,-0.114842,33,3,38,True,False
BikePoints_820,"Victory Place, Walworth",51.492807,-0.091938,9,15,24,True,False
BikePoints_821,"Battersea Power Station, Battersea Park",51.483507,-0.147714,11,14,27,True,False
BikePoints_826,"Allington Street, Victoria",51.496863,-0.142943,4,20,28,True,False
BikePoints_827,"Cranmer Road, Stockwell",51.479601,-0.111471,19,3,24,True,False
BikePoints_828,"Normandy Road, Stockwell",51.473874,-0.11258,26,5,32,True,False
BikePoints_829,"Wynne Road, Stockwell",51.469217,-0.112686,17,5,25,True,False
BikePoints_830,"Sidney Road, Stockwell",51.469202,-0.119022,11,15,27,True,False
BikePoints_831,"St John's Crescent, Brixton",51.466232,-0.113179,21,2,25,True,False
BikePoints_832,"Ferndale Road, Brixton",51.464019,-0.115781,15,14,30,True,False
BikePoints_833,"Saltoun Road, Brixton",51.460232,-0.115375,15,18,42,True,False
BikePoints_834,"Gas Holders, Battersea Park",51.477966,-0.147857,6,16,26,True,False
BikePoints_835,"Farringdon Street, Holborn",51.516785,-0.104947,0,22,25,True,False
BikePoints_836,"York Way, Kings Cross",51.541596,-0.125441,14,7,24,True,False
BikePoints_838,"Fore Street, Guildhall",51.518093,-0.091401,1,20,25,True,False
BikePoints_839,"Sea Containers, South Bank",51.508033,-0.106823,1,28,30,True,False
BikePoints_840,"George Row, Bermondsey",51.498585,-0.068981,18,3,22,True,False
BikePoints_841,"Tower Wharf, Bermondsey",51.500845,-0.074704,16,2,20,True,False
BikePoints_842,"Temple Gardens, Temple",51.510981,-0.108322,5,16,24,True,False
BikePoints_844,"Canada Water Station, Rotherhithe",51.498439,-0.04915,16,19,35,True,False
BikePoints_845,"Bermondsey Station, Bermondsey",51.497995,-0.063471,15,14,30,True,False
BikePoints_846,"Burgess Park Albany Road, Walworth",51.48224,-0.094284,19,11,30,True,False
BikePoints_847,"South Bermondsey Station, Bermondsey",51.488067,-0.057774,8,16,24,True,False
BikePoints_849,"Crimscott Street, Bermondsey",51.495598,-0.078893,13,5,19,True,False
BikePoints_850,"Brandon Street, Walworth",51.489102,-0.091548,5,15,22,True,False
BikePoints_851,"The Blue, Bermondsey",51.492221,-0.062513,20,1,22,True,False
BikePoints_852,"Coomer Place, West Kensington",51.48357,-0.202038,10,15,27,True,False
BikePoints_857,"Strand, Strand",51.512582,-0.115057,2,31,35,True,False
BikePoints_864,"Abbey Orchard Street, Westminster",51.498125,-0.132102,0,21,29,True,False
BikePoints_865,"Leonard Circus , Shoreditch",51.524696,-0.084439,25,11,43,True,False
BikePoints_866,"Limburg Road, Clapham Junction",51.461923,-0.165297,7,13,21,True,False
BikePoints_867,"Pritchard's Road, Bethnal Green",51.532091,-0.061419,7,21,30,True,False
BikePoints_868,"Kennington Lane Rail Bridge, Vauxhall",51.486343,-0.122492,13,16,31,True,False
BikePoints_869,"Albert Embankment, Vauxhall",51.490435,-0.122806,1,22,24,True,False
BikePoints_870,"Lower Marsh, Waterloo",51.500139,-0.113935,15,0,17,True,False
BikePoints_872,"Risinghill Street, Angel",51.533319,-0.111781,6,9,25,True,False
BikePoints_873,"St. Pancras Way, Camden Town",51.537071,-0.13285,6,13,20,True,False
BikePoints_874,"Handyside Street, King's Cross",51.53724,-0.124807,7,16,27,True,False
BikePoints_875,"Victoria Rise, Clapham Common",51.461376,-0.147804,9,14,23,True,False
BikePoints_876,"Old Quebec Street, Marylebone",51.514577,-0.158264,1,12,16,True,False
BikePoints_877,"Spencer Park, Wandsworth Common",51.45787,-0.174691,3,21,25,True,False
BikePoints_878,"Victoria & Albert Museum, South Kensington",51.495898,-0.173009,8,21,30,True,False
BikePoints_881,"Albany Street, The Regent's Park",51.528302,-0.144465,6,19,27,True,False
BikePoints_882,"Maplin Street, Mile End",51.525501,-0.032267,8,30,39,True,False
BikePoints_883,"London Fields, Hackney",51.54119,-0.058826,13,6,21,True,False
BikePoints_884,"Westfield Ariel Way, White City",51.509158,-0.224103,21,19,42,True,False
