name,latitude,longitude,transport_type
"Embankment (Savoy), Strand",51.509631,-0.119047,bike_point
"Black Prince Road, Vauxhall",51.490867,-0.116911,bike_point
"Foley Street, Fitzrovia",51.519181,-0.140485,bike_point
"Grove End Road, St. John's Wood",51.530889,-0.17677,bike_point
"Wells Street, Fitzrovia",51.517344,-0.138072,bike_point
"Tyers Gate, Bermondsey",51.500889,-0.083159,bike_point
"The Tennis Courts, The Regent's Park",51.525367,-0.153463,bike_point
"Warwick Row, Westminster",51.497998,-0.14296,bike_point
"Dickens Square, Borough",51.496791,-0.093913,bike_point
"Sackville Street, Mayfair",51.510048,-0.138846,bike_point
"Baldwin Street, St. Luke's",51.527025,-0.088542,bike_point
"Queen Mother Sports Centre, Victoria",51.493573,-0.139956,bike_point
"Bermondsey Street, Bermondsey",51.497855,-0.081608,bike_point
"Palissy Street, Shoreditch",51.526293,-0.073955,bike_point
"Clifton Street, Shoreditch",51.523196,-0.083067,bike_point
"Ontario Street, Elephant & Castle",51.49652,-0.101384,bike_point
"St. Martin's Street, West End",51.509087,-0.129697,bike_point
"Graham Street, Angel",51.532661,-0.099981,bike_point
"Westbourne Green, Westbourne",51.522168,-0.192814,bike_point
"New North Road 2, Hoxton",51.53114,-0.086016,bike_point
"Prince Albert Road, The Regent's Park",51.535892,-0.160854,bike_point
"Eastbourne Mews, Paddington",51.516417,-0.179135,bike_point
"Bunhill Row, Moorgate",51.520858,-0.089887,bike_point
"Nevern Place, Earl's Court",51.493343,-0.194757,bike_point
"Palace Gardens Terrace, Notting Hill",51.508605,-0.193764,bike_point
"Concert Hall Approach, South Bank",51.504841,-0.115153,bike_point
"Pembridge Villas, Notting Hill",51.511084,-0.197524,bike_point
"Wellington Street , Strand",51.511756,-0.119643,bike_point
"Bank of England Museum, Bank",51.514441,-0.087587,bike_point
"Craven Street, Strand",51.508103,-0.126021,bike_point
"London Zoo Car Park, The Regent's Park",51.536922,-0.150181,bike_point
"Goswell Road (City Uni), Finsbury",51.528246,-0.101026,bike_point
"Flood Street, Chelsea",51.488023,-0.166878,bike_point
"Grosvenor Square, Mayfair",51.51217,-0.150481,bike_point
"St. George Street, Mayfair",51.51196,-0.142783,bike_point
"Queen's Gate, Kensington Gardens",51.501715,-0.179854,bike_point
"Macclesfield Rd, St Lukes",51.529423,-0.097122,bike_point
"Vauxhall Street, Vauxhall",51.486965,-0.116625,bike_point
"Greycoat Street , Westminster",51.494591,-0.134234,bike_point
"Northumberland Avenue, Strand",51.506767,-0.123702,bike_point
"Clapham Common Station, Clapham Common",51.461388,-0.139221,bike_point
"South Kensington Station, South Kensington",51.494412,-0.173881,bike_point
"Howland Street, Fitzrovia",51.520994,-0.139016,bike_point
"High Holborn , Covent Garden",51.516398,-0.124257,bike_point
"Butler Place, Westminster",51.497829,-0.13544,bike_point
"Howick Place, Westminster",51.496753,-0.138733,bike_point
"Waterloo Station 2, Waterloo",51.503919,-0.113426,bike_point
"Royal College Street, Camden Town",51.536264,-0.133952,bike_point
"Lord's, St. John's Wood",51.529121,-0.171185,bike_point
"Store Street, Bloomsbury",51.519572,-0.13214,bike_point
"City Road, Angel",51.530344,-0.100168,bike_point
"Millennium Hotel, Mayfair",51.510919,-0.151126,bike_point
"Harrowby Street, Marylebone",51.517372,-0.164207,bike_point
"Harriet Street, Knightsbridge",51.500241,-0.15934,bike_point
"Paddington Green, Paddington",51.520205,-0.174593,bike_point
"King Edward Walk, Waterloo",51.49775,-0.10988,bike_point
"Sardinia Street, Holborn",51.515208,-0.117863,bike_point
"Prince Consort Road, Knightsbridge",51.499806,-0.176415,bike_point
"Waterloo Station 1, Waterloo",51.504027,-0.113864,bike_point
"Kensington Town Hall, Kensington",51.501945,-0.194392,bike_point
"Millbank Tower, Pimlico",51.491884,-0.125674,bike_point
"Waterloo Bridge, South Bank",51.505354,-0.113656,bike_point
"Natural History Museum, South Kensington",51.495592,-0.179077,bike_point
"Turquoise Island, Notting Hill",51.514311,-0.200838,bike_point
"Stanhope Gate, Mayfair",51.506864,-0.150666,bike_point
"Charlotte Street, Fitzrovia",51.51953,-0.135777,bike_point
"Farm Street, Mayfair",51.509351,-0.147449,bike_point
"Frith Street, Soho",51.513103,-0.131213,bike_point
"Marloes Road, Kensington",51.496481,-0.192404,bike_point
"Moor Street, Soho",51.513527,-0.13011,bike_point
"Fire Brigade Pier, Vauxhall",51.493699,-0.121394,bike_point
"Southampton Street, Strand",51.510701,-0.121723,bike_point
"Upper Grosvenor Street, Mayfair",51.51013,-0.155757,bike_point
"Buxton Street 1, Shoreditch",51.521776,-0.068856,bike_point
"Clifford Street, Mayfair",51.510662,-0.142345,bike_point
"Imperial College, Knightsbridge",51.499428,-0.179702,bike_point
"Snow Hill, Farringdon",51.517334,-0.103604,bike_point
"Aberdeen Place, St. John's Wood",51.524826,-0.176268,bike_point
"Cadogan Gardens, Chelsea",51.492462,-0.159919,bike_point
"Shouldham Street, Marylebone",51.51809,-0.163609,bike_point
"Devonshire Terrace, Bayswater",51.51348,-0.17977,bike_point
"Holland Park, Kensington",51.502319,-0.200742,bike_point
"Brick Lane Market, Shoreditch",51.522617,-0.071653,bike_point
"George Street, Marylebone",51.517703,-0.154106,bike_point
"Columbia Road, Shoreditch",51.528187,-0.075375,bike_point
"Penfold Street, Marylebone",51.522892,-0.171681,bike_point
"George Place Mews, Marylebone",51.516892,-0.158249,bike_point
"Palace Gate, Kensington Gardens",51.502042,-0.1844,bike_point
"Sun Street, Liverpool Street",51.520009,-0.083935,bike_point
"Strata, Elephant & Castle",51.493146,-0.099828,bike_point
"Edgware Road Station, Marylebone",51.519968,-0.169774,bike_point
"Rotherhithe Roundabout, Rotherhithe",51.499169,-0.055846,bike_point
"Cleaver Street, Kennington",51.488105,-0.110121,bike_point
"Chelsea Bridge, Pimlico",51.485821,-0.149004,bike_point
"Southwark Station 2, Southwark",51.504044,-0.104778,bike_point
"Eaton Square (South), Belgravia",51.494561,-0.153933,bike_point
"Ebury Bridge, Pimlico",51.490491,-0.149186,bike_point
"Camley Street, Camden Town",51.53792,-0.130529,bike_point
"Vincent Street, Pimlico",51.493072,-0.129925,bike_point
"Cheapside, Bank",51.51397,-0.09294,bike_point
"Exhibition Road, Knightsbridge",51.499917,-0.174554,bike_point
"South Parade, Chelsea",51.48902,-0.17524,bike_point
"Crinan Street, King's Cross",51.534474,-0.122203,bike_point
"Exhibition Road Museums 1, South Kensington",51.496468,-0.173796,bike_point
"Wren Street, Holborn",51.524564,-0.116279,bike_point
"Kennington Station, Kennington",51.488852,-0.105593,bike_point
"Red Lion Street, Holborn",51.51824,-0.11655,bike_point
"Vauxhall Walk, Vauxhall",51.488124,-0.120903,bike_point
"Killick Street, King's Cross",51.5338,-0.118677,bike_point
"Kennington Oval, Oval",51.483145,-0.113134,bike_point
"Sail Street, Vauxhall",51.495656,-0.114605,bike_point
"Walmer Road, Avondale",51.510101,-0.211358,bike_point
"Philpot Street, Whitechapel",51.515256,-0.058641,bike_point
"Bethnal Green Garden, Bethnal Green",51.52568,-0.055312,bike_point
"Cheshire Street, Bethnal Green",51.52388,-0.065076,bike_point
"York Hall, Bethnal Green",51.528936,-0.055894,bike_point
"Jubilee Crescent, Cubitt Town",51.493381,-0.007542,bike_point
"Fisherman's Walk West, Canary Wharf",51.50623,-0.02296,bike_point
"Shadwell Station, Shadwell",51.511088,-0.057159,bike_point
"Jubilee Street, Stepney",51.515975,-0.053177,bike_point
"Hermitage Court, Wapping",51.504719,-0.063531,bike_point
"St. Katharine's Way, Tower",51.505697,-0.070542,bike_point
"Garnet Street, Shadwell",51.508447,-0.055167,bike_point
"Napier Avenue, Millwall",51.487679,-0.021582,bike_point
"East Ferry Road, Cubitt Town",51.49447,-0.014409,bike_point
"Albert Street, Camden Town",51.537706,-0.144801,bike_point
"Castlehaven Road, Camden Town",51.542138,-0.145393,bike_point
"Wapping Lane, Wapping",51.504749,-0.057544,bike_point
"Gunmakers Lane, Old Ford",51.535179,-0.03338,bike_point
"Burdett Road, Mile End",51.516196,-0.029138,bike_point
"Aston Street, Stepney",51.516,-0.038775,bike_point
"Bonny Street, Camden Town",51.541603,-0.138853,bike_point
"Thurtle Road, Haggerston",51.534776,-0.071881,bike_point
"St. Mary & St. Michael Church, Stepney",51.51417,-0.052099,bike_point
"Pitfield Street North,Hoxton",51.53558,-0.08249,bike_point
"Whiston Road, Haggerston",51.534464,-0.076341,bike_point
"Southern Grove, Bow",51.523538,-0.030556,bike_point
"Cantrell Road, Bow",51.521564,-0.022694,bike_point
"Lindfield Street, Poplar",51.513757,-0.020467,bike_point
"Mostyn Grove, Bow",51.530535,-0.025492,bike_point
"Hewison Street, Old Ford",51.533283,-0.028155,bike_point
"Malmesbury Road, Bow",51.529452,-0.027616,bike_point
"Millharbour, Millwall",51.496137,-0.019355,bike_point
"Gascoyne Road, Victoria Park",51.541515,-0.038557,bike_point
"Lightermans Road, Millwall",51.499041,-0.020157,bike_point
"Stebondale Street, Cubitt Town",51.489096,-0.009205,bike_point
"Spindrift Avenue, Millwall",51.49109,-0.018716,bike_point
"Stepney Green Station, Stepney",51.521889,-0.04667,bike_point
"Pott Street, Bethnal Green",51.527152,-0.058005,bike_point
"Flamborough Street, Limehouse",51.512871,-0.038986,bike_point
"Saunders Ness Road, Cubitt Town",51.487129,-0.009001,bike_point
"Exhibition Road Museums 2, South Kensington",51.495947,-0.173689,bike_point
"Albert Gardens, Stepney",51.51328,-0.047784,bike_point
"Bromley High Street, Bow",51.528828,-0.013258,bike_point
"Old Ford Road, Bethnal Green",51.531127,-0.048017,bike_point
"Granby Street, Shoreditch",51.525645,-0.069543,bike_point
"Canton Street, Poplar",51.511811,-0.025626,bike_point
"Reardon Street, Wapping",51.506946,-0.058681,bike_point
"Christian Street, Whitechapel",51.513074,-0.064094,bike_point
"Pennington Street, Wapping",51.508622,-0.065006,bike_point
"Queen Mary's, Mile End",51.522507,-0.041378,bike_point
"South Quay East, Canary Wharf",51.50196,-0.016251,bike_point
"Bow Church Station, Bow",51.528169,-0.018703,bike_point
"Devons Road, Bow",51.52512,-0.015578,bike_point
"Merchant Street, Bow",51.526578,-0.027581,bike_point
"Bow Road Station, Bow",51.527058,-0.025296,bike_point
"Furze Green, Bow",51.519265,-0.021345,bike_point
"Ansell House, Stepney",51.520019,-0.05438,bike_point
"Cephas Street, Bethnal Green",51.522561,-0.054883,bike_point
"Bonner Gate, Victoria Park",51.53341,-0.049591,bike_point
"Cleveland Way, Stepney",51.520893,-0.051394,bike_point
"St. John's Park, Cubitt Town",51.496454,-0.009506,bike_point
"Ackroyd Drive, Bow",51.520398,-0.026768,bike_point
"Bell Lane, Liverpool Street",51.517475,-0.075855,bike_point
"Clarkson Street, Bethnal Green",51.528692,-0.059091,bike_point
"Fournier Street, Whitechapel",51.519362,-0.074431,bike_point
"Fore Street Avenue, Guildhall",51.517842,-0.090075,bike_point
"Westferry DLR, Limehouse",51.509303,-0.025996,bike_point
"Sutton Street, Shadwell",51.511066,-0.053558,bike_point
"Watney Market, Stepney",51.514222,-0.055656,bike_point
"Portman Square, Marylebone",51.516204,-0.155525,bike_point
"Russell Gardens, Olympia",51.500088,-0.211316,bike_point
"Chrisp Street Market, Poplar",51.5112,-0.014438,bike_point
"Ford Road, Old Ford",51.532513,-0.033085,bike_point
"Antill Road, Mile End",51.528224,-0.037471,bike_point
"Teviot Street, Poplar",51.518811,-0.011662,bike_point
"Bancroft Road, Bethnal Green",51.526041,-0.047218,bike_point
"Driffield Road, Old Ford",51.534137,-0.037366,bike_point
"Clinton Road, Mile End",51.525941,-0.036017,bike_point
"Langdon Park, Poplar",51.51549,-0.013475,bike_point
"Lancaster Gate , Bayswater",51.511654,-0.179668,bike_point
"Blythe Road, Olympia",51.496927,-0.2135,bike_point
"Lancaster Drive, Blackwall",51.503143,-0.008428,bike_point
"Hansard Mews, Holland Park",51.503802,-0.215808,bike_point
"Clarges Street, Mayfair",51.507326,-0.145827,bike_point
"Manresa Road, Chelsea",51.486892,-0.170983,bike_point
"Newby Place, Poplar",51.508896,-0.012413,bike_point
"Twig Folly Bridge, Mile End",51.530326,-0.042744,bike_point
"Jubilee Plaza, Canary Wharf",51.5034,-0.020242,bike_point
"Wellington Row, Bethnal Green",51.528222,-0.069743,bike_point
"Goldsmith's Row, Haggerston",51.531864,-0.066035,bike_point
"Gloucester Avenue, Camden Town",51.537349,-0.147154,bike_point
"Queensbridge Road, Haggerston",51.53385,-0.06992,bike_point
"Old Montague Street, Whitechapel",51.51793,-0.067937,bike_point
"Naval Row, Blackwall",51.508981,-0.00699,bike_point
"Hoxton Station, Hoxton",51.531091,-0.075901,bike_point
"Green Park Station, Mayfair",51.506613,-0.142844,bike_point
"Salmon Lane, Limehouse",51.514115,-0.033828,bike_point
"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,bike_point
"Percival Street, Finsbury",51.526153,-0.102208,bike_point
"Arlington Road, Camden Town",51.539957,-0.145246,bike_point
"New Fetter Lane, Holborn",51.517428,-0.107987,bike_point
"East India DLR, Blackwall",51.509474,-0.002275,bike_point
"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,bike_point
"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,bike_point
"Harford Street, Mile End",51.521564,-0.039264,bike_point
"Import Dock, Canary Wharf",51.505772,-0.01646,bike_point
"Watney Street, Shadwell",51.511542,-0.056667,bike_point
"Regent's Row , Haggerston",51.535678,-0.062546,bike_point
"Aberfeldy Street, Poplar",51.513548,-0.005659,bike_point
"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,bike_point
"King Edward Street, St Pauls",51.51601,-0.0985,bike_point
"Page Street, Westminster",51.493978,-0.127554,bike_point
"Abbotsbury Road, Holland Park",51.501391,-0.205991,bike_point
"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,bike_point
"Rectory Square, Stepney",51.518369,-0.043371,bike_point
"Bury Place, Holborn",51.51742,-0.123189,bike_point
"Preston's Road, Cubitt Town",51.499286,-0.009152,bike_point
"Somerset House, Strand",51.509943,-0.117619,bike_point
"Selby Street, Whitechapel",51.521905,-0.063386,bike_point
"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,bike_point
"Pitfield Street Central, Hoxton",51.53213,-0.08299,bike_point
"Upper Bank Street, Canary Wharf",51.503083,-0.017676,bike_point
"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,bike_point
"Greenland Road, Camden Town",51.539099,-0.141728,bike_point
"Limerston Street, West Chelsea",51.485587,-0.18119,bike_point
"Eagle Wharf Road, Hoxton",51.53356,-0.09315,bike_point
"Alpha Grove, Millwall",51.497304,-0.022793,bike_point
"Globe Town Market, Bethnal Green",51.528869,-0.047548,bike_point
"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,bike_point
"Queen Street 2, Bank",51.511246,-0.093051,bike_point
"Doddington Grove, Kennington",51.486929,-0.102996,bike_point
"New Cavendish Street, Marylebone",51.519167,-0.147983,bike_point
"Abingdon Green, Westminster",51.49764,-0.125972,bike_point
"Ilchester Gardens, Bayswater",51.51244,-0.19096,bike_point
"Mudchute DLR, Cubitt Town",51.490645,-0.014582,bike_point
"Monument Street, Monument",51.50964,-0.08497,bike_point
"Hoxton Street, Hoxton",51.52959,-0.0801,bike_point
"Drayton Gardens, West Chelsea",51.487196,-0.179369,bike_point
"Greenberry Street, St.John's Wood",51.53256,-0.16862,bike_point
"Westfield Library Corner, Shepherd's Bush",51.506093,-0.224223,bike_point
"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,bike_point
"Northdown Street, King's Cross",51.531066,-0.11934,bike_point
"Kingsway Southbound, Strand",51.513875,-0.117774,bike_point
"Hammersmith Road, Hammersmith",51.493267,-0.21985,bike_point
"Parson's Green , Parson's Green",51.472817,-0.199783,bike_point
"Fulham Park Road, Fulham",51.473471,-0.20782,bike_point
"Southerton Road, Hammersmith",51.494499,-0.228188,bike_point
"Manbre Road, Hammersmith",51.485743,-0.223616,bike_point
"South Lambeth Road, Vauxhall",51.481747,-0.124642,bike_point
"Union Grove, Wandsworth Road",51.472993,-0.133972,bike_point
"Caldwell Street, Stockwell",51.477839,-0.116493,bike_point
"St Martins Close, Camden Town",51.538792,-0.138535,bike_point
"Seymour Place, Marylebone",51.520331,-0.163667,bike_point
"Addison Road, Holland Park",51.504199,-0.210941,bike_point
"Putney Bridge Station, Fulham",51.468814,-0.210279,bike_point
"Colet Gardens, Hammersmith",51.491093,-0.216493,bike_point
"Sugden Road, Clapham",51.465123,-0.157788,bike_point
"Danvers Street, West Chelsea",51.482567,-0.172078,bike_point
"Princedale Road , Holland Park",51.506465,-0.208486,bike_point
"Wandsworth Rd, Isley Court, Wandsworth Road",51.469259,-0.141812,bike_point
"Woodstock Grove, Shepherd's Bush",51.504038,-0.2174,bike_point
"Finlay Street, Fulham",51.476885,-0.215895,bike_point
"Aintree Street, Fulham",51.481021,-0.209973,bike_point
"Elysium Place, Fulham",51.471079,-0.207842,bike_point
"Eel Brook Common, Walham Green",51.476259,-0.193254,bike_point
"Irene Road, Parsons Green",51.473763,-0.19701,bike_point
"Surrey Lane, Battersea",51.47518,-0.16716,bike_point
"Wandsworth Town Station, Wandsworth",51.460864,-0.187427,bike_point
"Lansdowne Road, Ladbroke Grove",51.507481,-0.205535,bike_point
"Nantes Close, Wandsworth",51.46193,-0.180791,bike_point
"Courland Grove, Wandsworth Road",51.472918,-0.132102,bike_point
"Queen's Circus, Battersea Park",51.477619,-0.149551,bike_point
"Normand Park, West Kensington",51.484386,-0.204815,bike_point
"Holden Street, Battersea",51.46879,-0.15823,bike_point
"William Morris Way, Sands End",51.468819,-0.184318,bike_point
"Morie Street, Wandsworth",51.459953,-0.190184,bike_point
"Clarence Walk, Stockwell",51.470732,-0.126994,bike_point
"Battersea Park Road, Nine Elms",51.479501,-0.14177,bike_point
"Sheepcote Lane, Battersea",51.470538,-0.163041,bike_point
"Vereker Road, West Kensington",51.489591,-0.209378,bike_point
"Brook Green South, Brook Green",51.494347,-0.215804,bike_point
"Greyhound Road, Hammersmith",51.486062,-0.214428,bike_point
"South Park, Sands End",51.467064,-0.193502,bike_point
"Falcon Road, Clapham Junction",51.466633,-0.169821,bike_point
"Silverthorne Road, Battersea",51.472865,-0.148059,bike_point
"Archbishop's Park, Waterloo",51.498241,-0.117495,bike_point
"Fawcett Close, Battersea",51.469161,-0.174485,bike_point
"All Saints' Road, Portobello",51.519042,-0.204764,bike_point
"Rainville Road, Hammersmith",51.483732,-0.223852,bike_point
"Great Suffolk Street, The Borough",51.501732,-0.100292,bike_point
"Buckingham Gate, Westminster",51.498865,-0.137424,bike_point
"Richmond Way, Shepherd's Bush",51.500353,-0.217515,bike_point
"Peterborough Road, Sands End",51.46904,-0.196274,bike_point
"World's End Place, West Chelsea",51.481805,-0.180274,bike_point
"St. Mark's Road, North Kensington",51.51687,-0.213872,bike_point
"Thorndike Close, West Chelsea",51.480898,-0.183853,bike_point
"Evesham Street, Avondale",51.511486,-0.21819,bike_point
"Simpson Street, Clapham Junction",51.470847,-0.170703,bike_point
"Ashmole Estate, Oval",51.482678,-0.117661,bike_point
"Crabtree Lane, Fulham",51.482944,-0.219346,bike_point
"Broomhouse Lane, Parsons Green",51.468418,-0.199135,bike_point
"Blythe Road West, Shepherd's Bush",51.49968,-0.221791,bike_point
"Ethelburga Estate, Battersea Park",51.477292,-0.164786,bike_point
"Blackfriars Station, St. Paul's",51.511934,-0.103078,bike_point
"West Kensington Station, West Kensington",51.49087,-0.206029,bike_point
"All Saints Church, Portobello",51.51632,-0.202608,bike_point
"Phene Street, Chelsea",51.484984,-0.167919,bike_point
"Clarendon Road, Avondale",51.51323,-0.211593,bike_point
"Austin Road, Battersea Park",51.474376,-0.155442,bike_point
"Smugglers Way, Wandsworth",51.461083,-0.191722,bike_point
"Harris Academy, Bermondsey",51.492668,-0.07235,bike_point
"Shepherd's Bush Road North, Shepherd's Bush",51.501594,-0.222293,bike_point
"Ravenscourt Park Station, Hammersmith",51.494223,-0.236769,bike_point
"Teversham Lane, Stockwell",51.476149,-0.123258,bike_point
"Ashley Crescent, Battersea",51.467185,-0.152248,bike_point
"Parsons Green Station, Parsons Green",51.475089,-0.201968,bike_point
"Chicheley Street, South Bank",51.502698,-0.116747,bike_point
"Hibbert Street, Battersea",51.46517,-0.180389,bike_point
"Carnegie Street, King's Cross",51.535467,-0.116191,bike_point
"Usk Road, Clapham Junction",51.463489,-0.182126,bike_point
"Hartington Road, Stockwell",51.47787,-0.126874,bike_point
"Heath Road, Battersea",51.468669,-0.146544,bike_point
"Esmond Street, Putney",51.462312,-0.211468,bike_point
"Orbel Street, Battersea",51.474535,-0.17021,bike_point
"Westbridge Road, Battersea",51.477684,-0.170329,bike_point
"Bishop's Avenue, Fulham",51.473036,-0.214749,bike_point
"Crisp Road, Hammersmith",51.488108,-0.226606,bike_point
"Dorothy Road, Clapham Junction",51.465064,-0.16375,bike_point
"Neville Gill Close, Wandsworth",51.454752,-0.195197,bike_point
"Osiers Road, Wandsworth",51.46067,-0.198735,bike_point
"Beryl Road, Hammersmith",51.488144,-0.222456,bike_point
"Clements Road, Bermondsey",51.4954,-0.061698,bike_point
"Northfields, Wandsworth",51.460951,-0.200667,bike_point
"Spanish Road, Clapham Junction",51.459225,-0.180884,bike_point
"Stanley Grove, Battersea",51.470475,-0.15213,bike_point
"Erin Close, Walham Green",51.479463,-0.195777,bike_point
"Cadogan Close, Victoria Park",51.542118,-0.028941,bike_point
"Felsham Road, Putney",51.464786,-0.215618,bike_point
"Putney Rail Station, Putney",51.460717,-0.216526,bike_point
"Islington Green, Angel",51.536384,-0.102757,bike_point
"Charing Cross Hospital, Hammersmith",51.487285,-0.217995,bike_point
"Charlotte Terrace, Angel",51.536392,-0.112721,bike_point
"Shoreditch Court, Haggerston",51.539083,-0.070329,bike_point
"Belford House, Haggerston",51.536654,-0.07023,bike_point
"Battersea Church Road, Battersea",51.476964,-0.174347,bike_point
"Vicarage Crescent, Battersea",51.472876,-0.176267,bike_point
"Durant Street, Bethnal Green",51.528681,-0.06555,bike_point
"St. Bride Street, Holborn",51.514665,-0.104583,bike_point
"Mexfield Road, East Putney",51.45682,-0.202802,bike_point
"Upper Richmond Road, Putney",51.459715,-0.212145,bike_point
"Snowsfields, London Bridge",51.502153,-0.083632,bike_point
"Barons Court Station, West Kensington",51.490217,-0.215087,bike_point
"Disraeli Road, Putney",51.46161,-0.216145,bike_point
"Montserrat Road , Putney",51.463211,-0.21555,bike_point
"Albert Bridge Road, Battersea Park",51.474392,-0.163347,bike_point
"Everington Street, Fulham",51.483356,-0.216305,bike_point
"Mile End Stadium, Mile End",51.518541,-0.034903,bike_point
"Hawley Crescent, Camden Town",51.541007,-0.14326,bike_point
"Stewart's Road, Wandsworth Road",51.473116,-0.137235,bike_point
"Aylward Street, Stepney",51.51563,-0.049067,bike_point
"Stainsby Road , Poplar",51.515427,-0.023565,bike_point
"Dunston Road , Haggerston",51.536585,-0.075885,bike_point
"Ada Street, Hackney Central",51.535716,-0.060291,bike_point
"Victoria Park Road, Hackney Central",51.536424,-0.054162,bike_point
"Star Road, West Kensington",51.487244,-0.205279,bike_point
"Wendon Street, Old Ford",51.536039,-0.026262,bike_point
"Finnis Street, Bethnal Green",51.524583,-0.058631,bike_point
"Stephendale Road, Sands End",51.46822,-0.190346,bike_point
"Alma Road, Wandsworth",51.457991,-0.184806,bike_point
"Walworth Square, Walworth",51.491327,-0.096518,bike_point
"Alfreda Street, Battersea Park",51.47505,-0.150908,bike_point
"Chesilton Road, Fulham",51.475698,-0.205876,bike_point
"Putney Bridge Road, East Putney",51.461999,-0.20624,bike_point
"St. Peter's Terrace, Fulham",51.478939,-0.208485,bike_point
"Bridge Avenue, Hammersmith",51.492084,-0.229116,bike_point
"Michael Road, Walham Green",51.477276,-0.18921,bike_point
"Duke Street Hill, London Bridge",51.506304,-0.087262,bike_point
"Park Lane, Mayfair",51.505426,-0.150817,bike_point
"Plough Terrace, Clapham Junction",51.462305,-0.175407,bike_point
"Grant Road East, Clapham Junction",51.464894,-0.173029,bike_point
"Queensdale Road, Shepherd's Bush",51.50659,-0.216104,bike_point
"Fulham Broadway, Walham Green",51.479932,-0.194116,bike_point
"Imperial Road, Sands End",51.475142,-0.187278,bike_point
"Hortensia Road, West Brompton",51.481765,-0.185273,bike_point
"Sirdar Road, Avondale",51.510928,-0.214594,bike_point
"Freston Road, Avondale",51.512981,-0.219486,bike_point
"Blenheim Crescent, Ladbroke Grove",51.515108,-0.208565,bike_point
"Oxford Road, Putney",51.460792,-0.212607,bike_point
"Ingrave Street, Clapham Junction",51.467454,-0.172293,bike_point
"Upcerne Road, West Chelsea",51.478169,-0.182435,bike_point
"Lots Road, West Chelsea",51.479573,-0.179038,bike_point
"Ormonde Gate, Chelsea",51.487964,-0.161765,bike_point
"Hertford Road, De Beauvoir Town",51.537277,-0.079201,bike_point
"Haggerston Road, Haggerston",51.539328,-0.074284,bike_point
"Culvert Road, Battersea",51.471095,-0.15785,bike_point
"Newton Street, Covent Garden",51.516128,-0.120909,bike_point
"London Street, Paddington",51.515117,-0.173712,bike_point
"Clapham South, Clapham South",51.452997,-0.148651,bike_point
"Grenfell Road, Avondale",51.5129,-0.214762,bike_point
"The Vale, Chelsea",51.485121,-0.174971,bike_point
"Prince of Wales Drive, Battersea Park",51.475153,-0.159169,bike_point
"Harcourt Terrace, West Brompton",51.487958,-0.187404,bike_point
"Westbourne Park Road, Portobello",51.51787,-0.201005,bike_point
"Broadley Terrace, Marylebone",51.524561,-0.165668,bike_point
"Elgin Avenue, Maida Hill",51.524309,-0.201234,bike_point
"Humbolt Road, Fulham",51.483217,-0.21186,bike_point
"Storey's Gate, Westminster",51.500703,-0.129698,bike_point
"Mile End Park Leisure Centre, Mile End",51.520597,-0.032566,bike_point
"St. John's Road, Clapham Junction",51.462392,-0.168292,bike_point
"Ranelagh Gardens, Fulham",51.467601,-0.206827,bike_point
"Ram Street, Wandsworth",51.457529,-0.192165,bike_point
"Santos Road, Wandsworth",51.457059,-0.200806,bike_point
"Clapham Common North Side, Clapham Common",51.461343,-0.159322,bike_point
"Sandilands Road, Walham Green",51.473611,-0.191803,bike_point
"Gwendwr Road, West Kensington",51.491026,-0.209121,bike_point
"Rifle Place, Avondale",51.509224,-0.216016,bike_point
"Binfield Road, Stockwell",51.472509,-0.122831,bike_point
"Tallis Street, Temple",51.511891,-0.107349,bike_point
"Hurlingham Park, Parsons Green",51.470131,-0.20464,bike_point
"Little Brook Green, Brook Green",51.496664,-0.223868,bike_point
"Adeline Place, Bloomsbury",51.517632,-0.129985,bike_point
"Houndsditch, Aldgate",51.514449,-0.077178,bike_point
"Imperial Wharf Station, Sands End",51.474665,-0.183165,bike_point
"Halford Road, West Kensington",51.483911,-0.197609,bike_point
"Monier Road, Hackney Wick",51.540311,-0.02163,bike_point
"East Village, Queen Elizabeth Olympic Park",51.546326,-0.009935,bike_point
"Aquatic Centre, Queen Elizabeth Olympic Park",51.541482,-0.010437,bike_point
"Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717,bike_point
"Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.014691,bike_point
"Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.020542,bike_point
"Podium, Queen Elizabeth Olympic Park",51.538718,-0.011889,bike_point
"Stratford Station, Stratford",51.541793,-0.00481,bike_point
"Blackfriars Road, Southwark",51.505461,-0.10454,bike_point
"Cromer Street, Bloomsbury",51.528279,-0.119558,bike_point
"Euston Square Gardens, Euston",51.527068,-0.131861,bike_point
"Coram Street, Bloomsbury",51.524,-0.126409,bike_point
